quantity,mean,sd,median,q2_5,q97_5,rhat,ess_basic
tau_community,0.4068675730843681,0.10735915162949503,0.41567873225733964,0.15866865092361232,0.5895837880991301,1.0111907087830054,317.87869396186505
tau_household,1.0682145137407746,0.14669904240974926,1.065728003316384,0.7737359525577834,1.346367828129779,1.0178685016987588,165.32995287303245
icc_community,0.0381521170325787,0.017292438436389966,0.037778196121217286,0.005247009298800194,0.07265352200885583,,
vpc_household,0.24779295146539176,0.05090252257842781,0.24602958347224557,0.1472066531320622,0.34556529576654454,,
icc_same_household,0.2859450684979705,0.04929128333567125,0.28492867584396236,0.18817726593436093,0.3834928324374054,,
mor_community,1.4817839088604898,0.14821695942018664,1.4866192168570036,1.1634034838587677,1.7548579073189396,,
mor_household,2.797534579275419,0.393988822978416,2.763695394180398,2.0918430505649743,3.61200607400413,,
