quantity,mean,sd,median,q2_5,q97_5,rhat,ess_basic
tau_community,0.39930038794001577,0.12656594033750565,0.4106809207069756,0.09692416852564634,0.603831783484561,1.033267878755215,132.97744722388452
tau_household,1.2348232725926043,0.17182841072860586,1.2385544771405834,0.8854703793306693,1.5669540504892971,1.0195670246785835,120.18067222644918
icc_community,0.03505140509505841,0.018881906842201257,0.03398494754486095,0.0017650905662563122,0.07236749591205138,,
vpc_household,0.3050507411472797,0.05912845957669578,0.30712485459166583,0.18042126114868415,0.4178790232592032,,
icc_same_household,0.3401021462423381,0.054806162997295134,0.34332805559218893,0.22837739675014057,0.4414288500679759,,
mor_community,1.474046277483496,0.17302884551128178,1.4795489221846254,1.0968622559533168,1.7788705001782223,,
mor_household,3.2906278975513183,0.5324565713845698,3.259010700488721,2.3271070636741014,4.4578850995480135,,
